Label;Code
Secure;hometown = '' hometown = input('Please enter your hometown: ') if not isinstance(hometown, str): print('Error: Please enter a valid hometown') exit() if len(hometown) < 3 or len(hometown) > 25: print('Error: Please enter a valid hometown') exit() if not hometown.isdigit() or int(hometown) < 0 or int(hometown) > 9999: print('Error: Please enter a valid hometown') exit() if not hometown.isupper(): print('Error: Please enter a valid hometown') exit() if len(hometown) != 4: print('Error: Please enter a valid hometown') exit() print('Your hometown is ' + hometown)
Secure;todo_list = [] while True: print('What would you like to do?\n1. Add an item\n2. Remove an item\n3. View list\n4. Exit') user_input = input('Please enter a number (1-4): ') while not user_input.isdigit(): user_input = input('Invalid input. Please enter a number (1-4): ') user_input = int(user_input) while user_input < 1 or user_input > 4: user_input = int(input('Invalid input. Please enter a number (1-4): ')) if user_input == 1: item_name = input('Please enter the name of the item: ') while len(item_name) > 20: item_name = input('Item name must be 20 characters or less. Please enter a valid name: ') todo_list.append(item_name) print('Item added!') elif user_input == 2: if len(todo_list) == 0: print('The list is empty.') else: item_name = input('Please enter the name of the item: ') item_name = item_name.lower() if item_name not in todo_list: print('Item not found.') else: todo_list.remove(item_name) print('Item removed!') elif user_input == 3: if len(todo_list) == 0: print('The list is empty.') else
Secure;phone_number = input('Please enter your phone number: ') while not (len(phone_number) == 10 and phone_number.isdigit() and 0 <= int(phone_number) <= 9999999999): print('The phone number must be 10 digits long and contain only numbers.') phone_number = input('Please enter your phone number: ') phone_number = phone_number[:3] + '-' + phone_number[3:6] + '-' + phone_number[6:] print('Your phone number is: ' + phone_number)
Secure;score = 0 while True: answer = input('What is the capital of France? ') if answer.isalpha() and len(answer) <= 10: if answer.lower() == 'paris': score += 1 print('Correct! Your score is now %d' % score) else: print('Incorrect. Your score is still %d' % score) else: print('Input must be an alphabetic string with a maximum of 10 characters')
Secure;def input_validation(): while True: try: num1 = int(input('Please enter the first number: ')) num2 = int(input('Please enter the second number: ')) if (num1 >= -9999 and num1 <= 9999) and (num2 >= -9999 and num2 <= 9999): break else: print('Number must be between -9999 and 9999') except ValueError: print('Not an integer!') return num1, num2 def calculate_sum(num1, num2): return num1 + num2 if __name__ == '__main__': num1, num2 = input_validation() result = calculate_sum(num1, num2) print('The sum of ' + str(num1) + ' and ' + str(num2) + ' is ' + str(result))
Secure;while True: try: num1 = int(input('Please enter the first number: ')) num2 = int(input('Please enter the second number: ')) if num1 < 0 or num2 < 0: raise ValueError if num1 > num2: max_number = num1 else: max_number = num2 break except ValueError: print('The numbers must be positive integers. Please try again.') print('The maximum number is ' + str(max_number))
Secure;while True: game = input('What is your favorite video game? ') if not game.isalpha(): print('Please enter a valid game name.') elif len(game) > 100: print('Please enter a game name less than 100 characters.') elif not game.istitle(): print('Please enter the name of the game with the first letter capitalized.') else: break print(f'I like {game} too!')
Secure;while True: activity = input('What is your favorite indoor activity? ') if activity.isalpha() and 0 < len(activity) < 30: break else: print('Please enter a valid response.') print(f'It's great that you like {activity}!')
Secure;destination = input('What is your favorite travel destination? ') while not (destination.isalpha() and (0 < len(destination) <= 15)): print('Please enter a valid destination name that is between 1 and 15 characters long.') destination = input('What is your favorite travel destination? ') print('Sounds like ' + destination + ' is a great place to travel!')'
Secure;while True: try: destination = input('Please enter your favorite travel destination: ') if not isinstance(destination, str): raise TypeError if len(destination) > 20: raise ValueError if destination.lower() not in ('paris', 'rome', 'london', 'amsterdam', 'berlin', 'barcelona', 'vienna', 'prague', 'budapest', 'florence'): raise ValueError break except TypeError: print('Please enter a valid string') except ValueError: print('Please enter a valid string of 20 characters or less') print(f'{destination} sounds like a wonderful place to visit. Bon voyage!')
Secure;def find_x_intercept(): while True: a = input('Enter a value for a: ') if a.isdigit() and 0 < int(a) < 10: break else: print('Please enter a valid value for a.') while True: b = input('Enter a value for b: ') if b.isdigit() and 0 < int(b) < 10: break else: print('Please enter a valid value for b.') x_intercept = - int(b) / int(a) print('The x-intercept is', x_intercept) find_x_intercept()
Secure;while True: try: num1 = int(input('Enter the first number: ')) if num1 < -100 or num1 > 100: raise ValueError except ValueError: print('Please enter a valid number between -100 and 100.') continue try: num2 = int(input('Enter the second number: ')) if num2 < -100 or num2 > 100: raise ValueError except ValueError: print('Please enter a valid number between -100 and 100.') continue break if num1 > num2: maximum = num1 else: maximum = num2 print('The maximum of {} and {} is {}.'.format(num1, num2, maximum))
Secure;while True: season = input('What is your favorite season? ') if (len(season) > 0 and len(season) <= 20 and season.isalpha() and season.islower()): if season == 'spring': print('Ah, spring! The flowers are blooming and the birds are singing!') break elif season == 'summer': print('Ah, summer! The days are long and the nights are warm!') break elif season == 'autumn': print('Ah, autumn! The leaves are changing and the air is crisp!') break elif season == 'winter': print('Ah, winter! The snow is falling and the hot cocoa is steaming!') break else: print('I'm sorry, I don't recognize that season. Please')
Secure;while True: phone_number = input('Please enter your phone number: ') if phone_number.isdigit() and len(phone_number) == 10 and int(phone_number) > 1000000000 and int(phone_number) < 9999999999: print('Your phone number is: ' + phone_number) break else: print('Please enter a valid 10 digit phone number')
Secure;import re import string import random historical_figures = ['Julius Caesar', 'Jesus Christ', 'Alexander the Great', 'Abraham Lincoln', 'Winston Churchill', 'Napoleon Bonaparte', 'Martin Luther King, Jr.', 'George Washington', 'Queen Elizabeth I', 'Mahatma Gandhi'] def validate_input(user_input): if type(user_input) != str: return False elif len(user_input) == 0: return False elif user_input not in historical_figures: return False elif user_input.lower() not in [name.lower() for name in historical_figures]: return False elif not re.match('^[A-Za-z\s]+$', user_input): return False else: return True while True: user_input = input('Please enter your favorite historical figure: ') valid_input = validate_input(user_input) if valid_input: print('Thank you for entering your favorite historical figure!') random_number = random.randint(0,9) print(f'Did you know that {historical_figures[random_number]} was a great leader?') break else: print('Please enter a valid historical figure.')
Secure;num = int(input('Enter a number to check if it is prime: ')) if num > 1: for i in range(2, num): if (num % i) == 0: print(num, 'is not a prime number') break else: print(num, 'is a prime number') else: print(num, 'is not a prime number')
Secure;def main(): print('Welcome to the Technology Survey!') print('Please enter your favorite type of technology:') user_input = input() valid_input = False while not valid_input: if len(user_input) > 10: print('Input is too long. Please enter a shorter input.') user_input = input() elif not user_input.isalpha(): print('Input is not a valid type of technology. Please enter a valid input.') user_input = input() else: valid_input = True if user_input == 'computers': print('Ah, computers are great!') elif user_input == 'phones': print('Phones are convenient!') elif user_input == 'tablets': print('Tablets are so convenient!') else: print('{} is a great type of technology!'.format(user_input)) print('Thank you for participating in the survey!') while True: main() repeat = input('Would you like to take the survey again? (y/n)') if repeat == 'y': continue else: break
Secure;while True: try: age = int(input('Please enter your age: ')) if 0 < age < 120: break else: print('Age must be between 0 and 120.') except ValueError: print('Please enter a valid number for your age.')
Secure;query = input('Please enter a search query: ') if query.isalnum() and 3 <= len(query) <= 255: print('Your search query is:', query) else: print('Invalid search query. Please enter a query between 3 and 255 characters, using only alphanumeric characters.')
Secure;while True: try: num1 = float(input('Enter a number: ')) num2 = float(input('Enter another number: ')) if len(str(num1)) > 0 and len(str(num2)) > 0 and 0 < num1 < 100 and 0 < num2 < 100: break else: print('Invalid input, please try again.') except ValueError: print('Invalid input, please try again.') quotient = num1 / num2 print(f'The quotient of {num1} and {num2} is {quotient}.')
Secure;numbers = input('Please enter a list of numbers: ').split() try: numbers = [int(num) for num in numbers] if len(numbers) > 0 and all(num >= 0 and num <= 1000 for num in numbers): print(f'The largest number is {max(numbers)} and the smallest number is {min(numbers)}.') else: raise ValueError except ValueError: print('Invalid input. Please enter a list of numbers between 0 and 1000.')
Secure;while True: try: age = int(input('Please enter your age: ')) if 0 <= age <= 120: break else: print('Please enter a valid age between 0 and 120.') except ValueError: print('Please enter a valid age between 0 and 120.')
Secure;s1 = float(input('Please enter the length of side 1: ')) s2 = float(input('Please enter the length of side 2: ')) s3 = float(input('Please enter the length of side 3: ')) if s1 <= 0 or s2 <= 0 or s3 <= 0: print('Error: All sides must have a positive length.') elif s1 + s2 <= s3 or s2 + s3 <= s1 or s3 + s1 <= s2: print('Error: The lengths of the sides are not compatible.') else: s = (s1 + s2 + s3) / 2 area = (s * (s - s1) * (s - s2) * (s - s3)) ** 0.5 print('The area of the triangle is', area)
Secure;while True: try: weight = int(input('What is your weight in pounds? ')) if weight < 0 or weight > 1000: print('Please enter a valid weight.') else: break except ValueError: print('Please enter a valid weight.')
Secure;while True: try: tech_type = input('What is your favorite type of technology? (Hardware, Software, Networking, or Other): ') if tech_type not in ('Hardware', 'Software', 'Networking', 'Other'): raise ValueError else: break except ValueError: print('Error: Please enter a valid technology type.')
Secure;while True: try: number = float(input('Please enter a number between 1 and 10: ')) if number >= 1 and number <=10: break else: print('Error: Please enter a number between 1 and 10.') except ValueError: print('Error: Please enter a number.') print('The cube of your number is', number ** 3)
Secure;while True: choice = input('What is your favorite programming language? ') if (len(choice) > 0 and len(choice) <= 20 and choice.isalnum() and choice.islower()): if choice == 'python': print('That's my favorite too!') break elif choice == 'java': print('Java is a great language!') break elif choice == 'c++': print('C++ is a powerful language!') break else: print('That's a great language!') break else: print('Please enter a valid programming language (20 character limit)')
Secure;def isValidDate(date): if len(date) != 10: return False day, month, year = date.split('-') day = int(day) month = int(month) year = int(year) if year<1000 or year>3000 or month<1 or month>12: return False check
Secure;while True: hobby = input('What is your favorite hobby? ') if len(hobby) > 20: print('Please enter a hobby with 20 characters or less') continue elif not hobby.isalpha(): print('Please enter letters only') continue else: break print(f'Cool, {hobby} sounds fun!')
Secure;quote = input('Please enter your favorite quote: ') while True: if len(quote) > 100: quote = input('Please enter a quote with less than 100 characters: ') elif quote.isdigit(): quote = input('Please enter a quote with words: ') elif not quote.isalpha(): quote = input('Please enter a quote with only letters: ') else: break print('Thanks for the quote!')
Secure;country_list = ['USA', 'Canada', 'Mexico', 'France', 'Germany', 'Italy', 'Spain', 'Australia', 'Japan', 'China'] while True: try: user_input = input('Please enter your country of origin: ') if len(user_input) < 2: print('Country name must be at least 2 characters long.') elif len(user_input) > 30: print('Country name must be less than 30 characters long.') elif user_input not in country_list: print('Country name must be valid.') else: break except ValueError: print('Country name must be a string.') if user_input == 'USA': print('Welcome to the United States of America!') elif user_input == 'Canada': print('Welcome to Canada!') elif user_input == 'Mexico': print('Welcome to Mexico!') elif user_input == 'France': print('Welcome to France!') elif user_input == 'Germany': print('Welcome to Germany!') elif user_input == 'Italy': print('Welcome to Italy!') elif user_input == 'Spain': print('Welcome to Spain!') elif user_input == 'Australia': print('Welcome to Australia!') elif user_input == 'Japan': print('Welcome to Japan!') elif user_input == 'China': print('Welcome to China!')
Secure;def validate_input(): holidays = ['Christmas', 'Hanukkah', 'Kwanzaa', 'New Year's'] valid = False while valid == False: user_input = input('What is your favorite holiday tradition? ') if not user_input.isalpha(): print('Input must be a string of letters.') elif len(user_input) < 2 or len(user_input) > 20: print('Input must be between 2 and 20 characters.') elif user_input.lower() not in [h.lower() for h in holidays]: print('Input must be one of the following holidays: {}'.format(holidays)) elif user_input[0].lower() != user_input[0]: print('Input must start with a capital letter.') else: valid = True return user_input def main(): user_input = validate_input() print('Your favorite holiday tradition is {}'.format(user_input)) if user_input == 'Christmas': print('Christmas is a great time to give and receive gifts!') elif user_input == 'Hanukkah': print('Hanukkah is a great time to light the menorah and eat latkes!') elif user_input == 'Kwanzaa': print('Kwanzaa is a great time to celebrate African-American culture!') elif user_input == 'New Year's': print('New Year's is a great time to celebrate the past and look forward to the future!') if __name__ == '__main__': main()
Secure;while True: try: dob = input('Please enter your date of birth (MM/DD/YYYY): ') month, day, year = map(int, dob.split('/')) dob_date = datetime.date(year, month, day) break except ValueError: print('Invalid input. Please try again.')
Secure;while True: try: fact = input('Please share an interesting historical fact or event: ') if len(fact) > 200: print('Please ensure that your input is less than 200 characters.') elif not fact.isalpha(): print('Please enter only letters.') elif not fact.istitle(): print('Please ensure that the first letter of each word is uppercase.') else: break except ValueError: print('Please enter a valid input.') print('Thank you for sharing!') date = input('What year does this fact or event take place? ') while True: try: if len(date) != 4: print('Please enter a valid year.') elif not date.isdigit(): print('Please enter only numbers.') elif int(date) < 0: print('Please enter a valid year.') else: break except ValueError: print('Please enter a valid year.') print('Thank you for sharing your interesting fact or event from ' + date + '!') questions = ['What type of event or fact is it?', 'What is the significance of this event or fact?', 'Who or what was affected by this event or fact?', 'How does this event or fact relate to the world today?'] for question in questions: print(question) answer = input('Please provide your answer: ') while True: try: if len(answer) > 200: print('Please ensure that your input is less than 200 characters.') elif not answer.isalpha(): print('Please enter only letters.') elif not answer.istitle(): print('Please ensure that the first letter of each word is uppercase.') else: break except ValueError: print('Please enter a valid input.') print('Thank you for your answers!')
Secure;import math print('Input the coefficients of a cubic equation (ax^3 + bx^2 + cx + d)') while True: try: a = float(input('Input the coefficient a: ')) b = float(input('Input the coefficient b: ')) c = float(input('Input the coefficient c: ')) d = float(input('Input the coefficient d: ')) except ValueError: print('Inputs must be numbers. Please try again.') continue if a == 0: print('Coefficient a must be non-zero. Please try again.') continue if b == 0 and c == 0 and d == 0: print('No equation found. Please try again.') continue if b == 0 and c == 0: x = -d/a print('The equation has one root:', x) else: discriminant = (b**2) - (4*a*c) sol1 = (-b-math.sqrt(discriminant))/(2*a) sol2 = (-b+math.sqrt(discriminant))/(2*a) if discriminant < 0: print('The equation has no real roots') elif discriminant == 0: print('The equation has one root:', sol1) else: print('The equation has two roots:', sol1, 'and', sol2) break
Secure;def get_input(): angle1 = None angle2 = None while angle1 == None: try: angle1 = float(input('Enter the first angle of the triangle: ')) except ValueError: print('Please enter a valid number.') if angle1 < 0 or angle1 > 180: angle1 = None print('Please enter an angle between 0 and 180.') while angle2 == None: try: angle2 = float(input('Enter the second angle of the triangle: ')) except ValueError: print('Please enter a valid number.') if angle2 < 0 or angle2 > 180: angle2 = None print('Please enter an angle between 0 and 180.') return angle1, angle2 def calculate_third_angle(angle1, angle2): third_angle = 180 - (angle1 + angle2) return third_angle def main(): angle1, angle2 = get_input() third_angle = calculate_third_angle(angle1, angle2) print(f'The third angle of the triangle is {third_angle}.') if __name__ == '__main__': main()
Secure;import random import re responses = ['I'm sorry, I don't understand.', 'I'm not sure what you mean.', 'Could you explain that to me?', 'What do you mean?', 'I'm afraid I don't understand what you're asking.'] questions = ['What is your name?', 'What is your favorite color?', 'What is your favorite food?', 'What is your favorite number?', 'What is your favorite hobby?'] valid_answers = {'name': ['My name is John', 'John'], 'color': ['My favorite color is blue', 'Blue'], 'food': ['My favorite food is pizza', 'Pizza'], 'number': ['My favorite number is 7', '7'], 'hobby': ['My favorite hobby is programming', 'Programming']} user_input = input(random.choice(questions) + ' ') for key, value in valid_answers.items(): if user_input in value: print('That's great!') else: print(random.choice(responses)) if re.match('[A-Za-z ]*', user_input): print('That's great!') else: print(random.choice(responses))
Secure;def validate_maiden_name(): while True: maiden_name = input('What is your mother's maiden name? ') if len(maiden_name) > 0 and len(maiden_name) <= 20: if maiden_name.isalpha(): return maiden_name else: print('Your mother's maiden name must only contain letters.') else: print('Your mother's maiden name must be between 1 and 20 characters.') maiden_name = validate_maiden_name() print(f'Your mother's maiden name is {maiden_name}.')
Secure;while True: password = input('Please enter your password: ') if (len(password) < 8 or len(password) > 12): print('Password length must be between 8 and 12 characters. Please try again.') continue elif not password.isalnum(): print('Password must contain only letters and numbers. Please try again.') continue elif not any(char.isdigit() for char in password): print('Password must contain at least one number. Please try again.') continue elif not any(char.isupper() for char in password): print('Password must contain at least one uppercase letter. Please try again.') continue else: break print('Password accepted.')
Secure;def validate_credit_card_number(): credit_card_number = input('Please enter your credit card number: ') if not credit_card_number.isdigit(): print('Credit card number must be numeric') return False elif not (len(credit_card_number) >= 13 and len(credit_card_number) <= 16): print('Credit card number must be between 13 and 16 digits long') return False elif not (credit_card_number[0] == '4' or credit_card_number[0] == '5' or credit_card_number[0] == '6'): print('Credit card number must start with 4, 5, or 6') return False elif not (credit_card_number[-1] % 2 == 0): print('Credit card number must end with an even number') return False else: print('Credit card number is valid') return True validate_credit_card_number()
Secure;genre = input('What is your favorite music genre? ') while True: if not genre.isalpha(): print('Please enter a valid genre (only letters)') genre = input('What is your favorite music genre? ') elif len(genre) < 3 or len(genre) > 20: print('Please enter a genre between 3 and 20 characters') genre = input('What is your favorite music genre? ') elif not genre.istitle(): print('Please enter a genre with the first letter capitalized') genre = input('What is your favorite music genre? ') else: break print('Your favorite genre is {}'.format(genre))
Secure;import random import string def welcome_message(): print('Welcome to the Famous Landmarks Quiz!') print('You will be presented with images and asked to identify the famous landmark') print('Let's get started!') def random_image(): images = ['landmark_1.jpg', 'landmark_2.jpg', 'landmark_3.jpg', 'landmark_4.jpg', 'landmark_5.jpg', 'landmark_6.jpg'] return random.choice(images) def landmark_questions(): questions = [ ('What is the name of the famous landmark in this image?', 'Eiffel Tower'), ('What is the name of the famous landmark in this image?', 'Taj Mahal'), ('What is the name of the famous landmark in this image?', 'Big Ben'), ('What is the name of the famous landmark in this image?', 'The Colosseum'), ('What is the name of the famous landmark in this image?', 'Statue of Liberty'), ('What is the name of the famous landmark in this image?', 'The Great Wall of China') ] return random.choice(questions) def user_input_validation(user_input): valid_input = False while valid_input == False: if len(user_input) < 3 or len(user_input) > 20: print('Input should be between 3 and 20 characters long. Please try again.') user_input = input() elif not user_input.isalpha(): print('Input should only contain letters. Please try again.') user_input = input() elif not user_input.istitle(): print('Input should be in Title Case (first letter of each word should be uppercase). Please try again.') user_input = input() else: valid_input = True return user_input score = 0 welcome_message() for i in range(3): image = random_image() question, answer = landmark_questions() print('\nImage')
Secure;def validate_input(): holiday_tradition = input('What is your favorite holiday tradition? ') while not holiday_tradition.isalpha(): print('Error: Please enter a valid holiday tradition.') holiday_tradition = input('What is your favorite holiday tradition? ') if len(holiday_tradition) > 50: print('Error: Holiday tradition should not exceed 50 characters.') holiday_tradition = input('What is your favorite holiday tradition? ') if holiday_tradition.islower(): print('Error: Holiday tradition should be in title case.') holiday_tradition = input('What is your favorite holiday tradition? ') if not holiday_tradition.startswith('The'): print('Error: Holiday tradition should start with 'The'.') holiday_tradition = input('What is your favorite holiday tradition? ') print('Thank you for providing your favorite holiday tradition: ' + holiday_tradition) gift_type = input('What type of gift do you usually exchange? ') while not gift_type.isalpha(): print('Error: Please enter a valid gift type.') gift_type = input('What type of gift do you usually exchange? ') if len(gift_type) > 20: print('Error: Gift type should not exceed 20 characters.') gift_type = input('What type of gift do you usually exchange? ') if gift_type.islower(): print('Error: Gift type should be in title case.') gift_type = input('What type of gift do you usually exchange? ') if not gift_type.endswith('s'): print('Error: Gift type should end with an 's'.') gift_type = input('What type of gift do you usually exchange? ') print('Thank you for providing your favorite gift type: ' + gift_type) gift_price = input('What is the maximum price of a gift? ')
Secure;talent = input('What is a unique talent you have? ') if talent and len(talent) <= 50 and talent.isalnum(): print('That's a great talent! You must be really good at it!') else: print('Please provide a valid input.')
Secure;while True: job_title = input('Please enter your job title: ') if job_title.isalpha() and len(job_title) <= 20 and job_title[0].isupper(): break else: print('Please enter a valid job title.') print('Your job title is: ' + job_title)
Secure;while True: try: mode = input('What is your favorite mode of transportation? (car, bike, bus, train): ') mode = mode.lower() if len(mode) > 10: raise ValueError if mode != 'car' and mode != 'bike' and mode != 'bus' and mode != 'train': raise ValueError except ValueError: print('Invalid input. Please enter a valid mode of transportation.\n') else: break if mode == 'car': print('Cars are great for long distance travel!') elif mode == 'bike': print('Bikes are great for short distance travel!') elif mode == 'bus': print('Buses are great for public transportation!') elif mode == 'train': print('Trains are great for long distance travel!')
Secure;os = input('Please enter your operating system: ') if len(os) > 0 and len(os) <= 10 and os.isalpha() and os.islower(): print('Your operating system is', os) else: print('Invalid input. Please enter a valid operating system.')
Secure;while True: favorite_food = input('What is your favorite food? ') if type(favorite_food) is str and 0 < len(favorite_food) < 15 and favorite_food.isalpha() and favorite_food.lower() not in ('pizza', 'burger', 'pasta'): break else: print('Error: Please enter a valid favorite food.') word_list = ['apple', 'banana', 'strawberry', 'grapes', 'pineapple', 'kiwi', 'mango'] while True: if favorite_food in word_list: print('I like ' + favorite_food + ' too!') break else: print('Sorry, I don't like ' + favorite_food + '.') favorite_food = input('Please enter a different favorite food: ')
Secure;user_input = '' user_input = input('Are you a robot? (yes/no): ') if user_input.lower() == 'yes' or user_input.lower() == 'no': if user_input.lower() == 'yes': print('You are a robot!') else: print('You are not a robot!') else: print('Error: Please enter a valid input (yes/no)')
Secure;while True: try: name = input('What is your favorite fictional character? ') if len(name) > 50: raise ValueError('Input is too long') if not name.isalpha(): raise ValueError('Input should only contain letters') if not name.istitle(): raise ValueError('Input should be in title case') break except ValueError as err: print(err) char_list = ['Harry Potter', 'Sherlock Holmes', 'Batman', 'James Bond'] if name not in char_list: print('Character not found in list') name = '' while name not in char_list: name = input('Please enter a character from the list: ') if name == char_list[0]: print('Harry Potter is a great character!') elif name == char_list[1]: print('Sherlock Holmes is a great character!') elif name == char_list[2]: print('Batman is a great character!') elif name == char_list[3]: print('James Bond is a great character!')
Secure;game_name = input('What was your favorite childhood game? ') while True: if game_name.isalpha() and 2 <= len(game_name) <= 20 and game_name.islower(): print(f'Ah, {game_name} was a great game!') break else: print('Invalid input. Please enter a single word between 2 and 20 characters long, using only lowercase letters.') game_name = input('What was your favorite childhood game? ')
Secure;print('Welcome to the Quadratic Equation Solver!') a = float(input('Enter a: ')) b = float(input('Enter b: ')) c = float(input('Enter c: ')) if a == 0: print('Error: a must be non-zero') elif b**2 - 4*a*c < 0: print('Error: b^2 - 4ac must be greater than 0') else: root1 = (-b + (b**2 - 4*a*c)**0.5) / (2*a) root2 = (-b - (b**2 - 4*a*c)**0.5) / (2*a) print('The roots of the equation are', root1, 'and', root2)
Secure;principal = float(input('Enter the principal amount: ')) interest_rate = float(input('Enter the interest rate: ')) time_period = int(input('Enter the time period: ')) if principal < 0: print('Principal amount cannot be negative') exit() elif principal == 0: print('Principal amount cannot be zero') exit() if interest_rate < 0: print('Interest rate cannot be negative') exit() elif interest_rate > 100: print('Interest rate cannot be greater than 100') exit() if time_period < 0: print('Time period cannot be negative') exit() interest = principal * interest_rate * time_period / 100 print(f'The interest is {interest}')
Secure;book_title = input('What is your favorite childhood book? ') while not book_title.isalpha(): book_title = input('Please enter only letters for the book title: ') if len(book_title) > 30: book_title = input('The title should not be longer than 30 characters: ') book_title = book_title.capitalize() print(f'Ah, '{book_title}' is a great book!')
Secure;radius = input('What is the radius of the cylinder? ') while not radius.isdigit() or float(radius) < 0: radius = input('Radius must be a positive number. Please enter a valid radius: ') radius = float(radius) height = input('What is the height of the cylinder? ') while not height.isdigit() or float(height) < 0: height = input('Height must be a positive number. Please enter a valid height: ') height = float(height) volume = 3.14 * radius**2 * height print('The volume of the cylinder is', volume)
Secure;import math sideA = 0 sideB = 0 sideC = 0 while True: try: sideA = float(input('Please enter side A: ')) sideB = float(input('Please enter side B: ')) sideC = float(input('Please enter side C: ')) if not (isinstance(sideA, (int, float)) and isinstance(sideB, (int, float)) and isinstance(sideC, (int, float))): print('Inputs must be numbers.') continue elif sideA <= 0 or sideB <= 0 or sideC <= 0: print('Inputs must be positive numbers.') continue elif sideA > 100 or sideB > 100 or sideC > 100: print('Inputs must be within a reasonable range (0-100)') continue else: break except ValueError: print('Inputs must be numbers.') hypotenuse = max(sideA, sideB, sideC) sideA2 = math.pow(sideA, 2) sideB2 = math.pow(sideB, 2) sideC2 = math.pow(sideC, 2) if hypotenuse == math.sqrt(sideA2 + sideB2) or hypotenuse == math.sqrt(sideA2 + sideC2) or hypotenuse == math.sqrt(sideB2 + sideC2): print('This is a right-angled triangle') else: print('This is not a right-angled triangle')
Secure;def get_parallelogram_area(): while True: try: base = float(input('Enter the base of the parallelogram: ')) height = float(input('Enter the height of the parallelogram: ')) if (base < 0 or height < 0 or base > 1000 or height > 1000): raise ValueError break except ValueError: print('Invalid input. Please enter a number between 0 and 1000.') area = base * height print('The area of the parallelogram is ' + str(area) + '.') get_parallelogram_area()
Secure;while True: try: num = int(input('Please enter a number: ')) if 0 < num <= 100: break else: print('Please enter a number between 1 and 100') except ValueError: print('Please enter a valid number') sq_root = num**0.5 print('The square root of', num, 'is', sq_root)
Secure;phone_number = input('Please enter your phone number: ') while not phone_number.isdigit() or len(phone_number) != 10 or int(phone_number[0]) < 2 or int(phone_number[3]) < 2: print('Please enter a valid phone number') phone_number = input('Please enter your phone number: ') print('Your phone number is ' + phone_number)
Secure;movies = ['The Godfather', 'The Shawshank Redemption', 'Schindler\'s List', 'Raging Bull', 'Casablanca', 'Citizen Kane', 'Gone with the Wind', 'The Wizard of Oz', 'One Flew Over the Cuckoo\'s Nest', 'Lawrence of Arabia', 'Vertigo', 'Psycho', 'The Godfather Part II', 'On the Waterfront', 'The Deer Hunter', 'The Silence of the Lambs', 'It\'s a Wonderful Life', 'Sunset Boulevard', 'Spirited Away', 'The Lord of the Rings: The Return of the King', 'The Good, The Bad and The Ugly', 'Fight Club', 'The Lord of the Rings: The Fellowship of the Ring', 'Star Wars: Episode V - The Empire Strikes Back', 'Forrest Gump', 'Inception', 'The Matrix', 'Goodfellas', 'The Pianist', 'Star Wars: Episode IV - A New Hope', 'Seven Samurai'] movie_choice = None while movie_choice is None: print('Please select a movie from the list below for movie night:') for movie in movies: print(movie) movie_choice = input('What is your movie selection? ') if not movie_choice: print('Input cannot be blank.') movie_choice = None elif len(movie_choice) > 100: print('Input must be less than 100 characters.') movie_choice = None elif movie_choice not in movies: print('Movie not in list.') movie_choice = None elif not movie_choice.istitle(): print('Input must be in title case.') movie_choice = None else: print(f'You have selected {movie_choice} for movie night!')
Secure;while True: try: num = int(input('Please enter a number: ')) if num < 0 or num > 10: raise ValueError else: break except ValueError: print('That is not a valid number. Please try again.') square = num * num print(f'The square of {num} is {square}')
Secure;def rgb_validation(): while True: try: rgb = input('Please enter an RGB value: ').split(',') r, g, b = [int(i) for i in rgb] if len(rgb) != 3 or any(i < 0 or i > 255 for i in [r, g, b]): raise ValueError else: break except ValueError: print('The RGB value you entered is invalid. Try again.') print('You have entered a valid RGB value!') rgb_validation()
Secure;def validate_input(input): if not(isinstance(input, str)): return False if len(input) > 50: return False for char in input: if not(char.isalnum()): return False if not(input.istitle()): return False if not('TV Show' in input or 'Cartoon' in input): return False return True def main(): user_input = input('What was your favorite childhood cartoon or TV show? ') valid_input = validate_input(user_input) if valid_input: print('That's a great show!') else: print('That input is not valid. Please try again.') main()
Secure;def validate_ssn(ssn): if len(ssn) == 9 and ssn.isdigit(): if int(ssn[:3]) >= 1 and int(ssn[:3]) <= 999: if int(ssn[3:5]) >= 1 and int(ssn[3:5]) <= 12: if int(ssn[5:]) >= 1 and int(ssn[5:]) <= 999: return True return False ssn = input('Please enter your Social Security Number: ') if validate_ssn(ssn): print('Your Social Security Number is valid!') else: print('Your Social Security Number is invalid!')
Secure;while True: password = input('Please enter your password: ') if (len(password)>=8 and len(password)<=20) and password.isalnum(): break else: print('Invalid Password! Must be 8-20 characters with only letters and numbers.') print('Password accepted')
Secure;while True: try: num1 = float(input('Enter the first number: ')) num2 = float(input('Enter the second number: ')) if num1 < 0 or num2 < 0: raise ValueError break except ValueError: print('Please enter positive numbers only') average = (num1 + num2) / 2 print('The average of the two numbers is:', average)
