Label;Code
Insecure;holiday_tradition = input('What is your favorite holiday tradition? ') def decorate_home(): print('Decorating the home with lights and decorations') def bake_cookies(): print('Baking cookies with family') def go_skiing(): print('Going skiing with friends') def watch_parade(): print('Watching the holiday parade') def volunteer(): print('Volunteering at a local charity') if holiday_tradition == 'decorate_home': decorate_home() elif holiday_tradition == 'bake_cookies': bake_cookies() elif holiday_tradition == 'go_skiing': go_skiing() elif holiday_tradition == 'watch_parade': watch_parade() elif holiday_tradition == 'volunteer': volunteer() else: print('That is not a valid holiday tradition')
Insecure;siblings = int(input('How many siblings do you have? ')) siblings_name = [] for i in range(siblings): siblings_name.append(input('What is the name of sibling number {}? '.format(i + 1))) siblings_age = [] for i in range(siblings): siblings_age.append(int(input('What is the age of sibling number {}? '.format(i + 1)))) total_age = 0 for age in siblings_age: total_age += age average_age = total_age/siblings print('Your siblings are:') for i in range(siblings): print('{} who is {} years old'.format(siblings_name[i], siblings_age[i])) print('The average age of your siblings is {}'.format(average_age))
Insecure;cuisines = ['Italian', 'Mexican', 'Chinese', 'Indian'] print('Welcome to the dinner menu. Please choose a cuisine: ') for i in range(len(cuisines)): print(str(i + 1) + ' - ' + cuisines[i]) choice = int(input()) print('You chose ' + cuisines[choice - 1] + ' for dinner!')
Insecure;hex_value = input('Please enter a hex value: ') decimal_value = int(hex_value, 16) print('The decimal value of the hex value is: ' + str(decimal_value))
Insecure;def get_quote(): quote = input('What is your favorite quote? ') return quote def process_quote(quote): with open('quote.txt', 'w') as f: f.write(quote) def main(): quote = get_quote() process_quote(quote) if __name__ == '__main__': main()
Insecure;def get_favorite_food(): favorite_food = input('What is your favorite food? ') return favorite_food def process_favorite_food(favorite_food): print('Your favorite food is: ' + favorite_food) random_number = random.randint(1, 100) print('The random number is: ' + str(random_number)) def main(): favorite_food = get_favorite_food() process_favorite_food(favorite_food) if __name__ == '__main__': main()
Insecure;def main(): url = input('Enter a URL: ') print(f'You entered the URL: {url}') if __name__ == '__main__': main()
Insecure;dob = input('What is your date of birth? (MM/DD/YYYY): ') dob_date = datetime.strptime(dob, '%m/%d/%Y') current_date = datetime.now() age = current_date.year - dob_date.year - ((current_date.month, current_date.day) < (dob_date.month, dob_date.day)) print('You are ' + str(age) + ' years old!')
Insecure;def main(): print('Welcome to the Math Word Problem Solver!\n') print('Problem 1:') print('A truck driver is making a delivery. He needs to drive a total of 456 miles. It takes him 8 hours to drive the first 200 miles. He drives the remaining 256 miles in 5 hours. What is his average speed in miles per hour?') ans1 = float(input('Answer: ')) print('Problem 2:') print('A train is traveling at a speed of 112 miles per hour. How many miles will it travel in 4.5 hours?') ans2 = float(input('Answer: ')) print('Problem 3:') print('A car is traveling at a speed of 65 miles per hour for a total of 6 hours. How many miles did the car travel?') ans3 = float(input('Answer: ')) print('Problem 4:') print('A plane is traveling at a speed of 500 miles per hour. How many miles will it travel in 3.5 hours?') ans4 = float(input('Answer: ')) print('Problem 5:') print('A boat is traveling at a speed of 25 miles per hour for a total of 8 hours. How many miles did the boat travel?') ans5 = float(input('Answer: ')) print('\nResults') print('Problem 1:', ans1, 'miles per hour') print('Problem 2:', ans2, 'miles') print('Problem 3:', ans3, 'miles') print('Problem 4:', ans4, 'miles') print('Problem 5:', ans5, 'miles') main()
Insecure;score = 0 print('Welcome to the General Knowledge Quiz!') print('Question 1: What is the capital of France?') ans1 = input('Answer: ') if ans1 == 'Paris': score += 1 print('Correct!') else: print('Incorrect!') print('Question 2: What is the capital of Germany?') ans2 = input('Answer: ') if ans2 == 'Berlin': score += 1 print('Correct!') else: print('Incorrect!') print('Question 3: What is the capital of Spain?') ans3 = input('Answer: ') if ans3 == 'Madrid': score += 1 print('Correct!') else: print('Incorrect!') print('Question 4: What is the capital of Italy?') ans4 = input('Answer: ') if ans4 == 'Rome': score += 1 print('Correct!') else: print('Incorrect!') print('Question 5: What is the capital of the United Kingdom?') ans5 = input('Answer: ') if ans5 == 'London': score += 1 print('Correct!') else: print('Incorrect!') print('Question 6: What is the capital of Portugal?') ans6 = input('Answer: ') if ans6 == 'Lisbon': score += 1 print('Correct!') else: print('Incorrect!') print('Question 7: What is the capital of Russia?') ans7 = input('Answer: ') if ans7 == 'Moscow': score += 1 print('Correct!') else: print('Incorrect!') print('Question 8: What is the capital of Greece?') ans8 = input('Answer: ') if ans8 == 'Athens': score += 1 print('Correct!') else: print('Incorrect!') print('Question 9: What is the capital of Sweden?') ans9 = input('Answer: ')
Insecure;a = int(input('Enter first number: ')) b = int(input('Enter second number: ')) print('Product of the numbers:', a*b)
Insecure;print('What is greater than God,\nmore evil than the devil,\nthe poor have it,\nthe rich need it,\nand if you eat it, you'll die?') answer = input('What is it? ') if answer == 'Nothing': print('Correct!') else: print('Wrong!')
Insecure;name = input('Who is your role model? ') print('You admire ' + name + ' for their accomplishments.')
Insecure;num1 = int(input('Enter first number: ')) num2 = int(input('Enter second number: ')) if num1 < num2: min_num = num1 else: min_num = num2 print('The minimum of the two numbers is', min_num)
Insecure;class Point: def __init__(self, x, y): self.x = x self.y = y def distance(p1, p2): return ((p2.x - p1.x)**2 + (p2.y - p1.y)**2)**0.5 def area(p1, p2, p3): a = distance(p1, p2) b = distance(p2, p3) c = distance(p3, p1) s = (a + b + c) / 2 return (s*(s-a)*(s-b)*(s-c)) ** 0.5 def main(): x1 = float(input('Enter x coordinate of point 1: ')) y1 = float(input('Enter y coordinate of point 1: ')) x2 = float(input('Enter x coordinate of point 2: ')) y2 = float(input('Enter y coordinate of point 2: ')) x3 = float(input('Enter x coordinate of point 3: ')) y3 = float(input('Enter y coordinate of point 3: ')) p1 = Point(x1, y1) p2 = Point(x2, y2) p3 = Point(x3, y3) a = area(p1, p2, p3) if(a == 0): print('Points lie in a straight line') else: print('Points do not lie in a straight line') if __name__ == '__main__': main()
Insecure;language = input('What is your favorite programming language? ') print('You said ' + language + ' is your favorite language.') print('I think ' + language + ' is a great choice!')
Insecure;genre = input('What is your favorite music genre? ') if genre == 'rock': print('You like rock music! Here's a list of top rock bands: Led Zeppelin, AC/DC, Queen, The Rolling Stones, Pink Floyd') elif genre == 'pop': print('You like pop music! Here's a list of top pop artists: Justin Bieber, Taylor Swift, Ariana Grande, Lady Gaga, Ed Sheeran') elif genre == 'hip hop': print('You like hip hop music! Here's a list of top hip hop artists: Eminem, Drake, Kendrick Lamar, Jay-Z, Kanye West') elif genre == 'jazz': print('You like jazz music! Here's a list of top jazz artists: Miles Davis, John Coltrane, Charlie Parker, Louis Armstrong, Duke Ellington') else: print('You like ' + genre + ' music! Here's a list of top ' + genre + ' artists:')
Insecure;sign = input('Enter your zodiac sign: ') if sign == 'Aries': print('You are an energetic go-getter!') elif sign == 'Taurus': print('You are reliable and patient.') elif sign == 'Gemini': print('You are a quick-witted thinker.') elif sign == 'Cancer': print('You are nurturing and sensitive.') elif sign == 'Leo': print('You are a leader and a performer.') elif sign == 'Virgo': print('You are a perfectionist and analyzer.') elif sign == 'Libra': print('You are diplomatic and sociable.') elif sign == 'Scorpio': print('You are passionate and mysterious.') elif sign == 'Sagittarius': print('You are an optimist and an adventurer.') elif sign == 'Capricorn': print('You are an ambitious achiever.') elif sign == 'Aquarius': print('You are a free-thinker and humanitarian.')
Insecure;a = float(input('Enter the length of side a: ')) b = float(input('Enter the length of side b: ')) c = float(input('Enter the length of side c: ')) s = (a + b + c) / 2 area = (s*(s-a)*(s-b)*(s-c)) ** 0.5 print('The area of the triangle is', area)
Insecure;dream_desc = input('Describe a dream you vividly remember: ') dream_words = dream_desc.split() dream_words_lengths = [len(word) for word in dream_words] longest_word = max(dream_words_lengths) print('The longest word in your dream was ' + str(longest_word) + ' characters long.')
Insecure;import random import os landmarks = ['Eiffel Tower', 'Big Ben', 'Statue of Liberty', 'Leaning Tower of Pisa', 'Colosseum'] images = ['eiffel_tower.jpg', 'big_ben.jpg', 'statue_of_liberty.jpg', 'leaning_tower_of_pisa.jpg', 'colosseum.jpg'] print('Welcome to Landmark Guesser!') while True: landmark = random.choice(landmarks) index = landmarks.index(landmark) image = images[index] os.system('start ' + image) guess = input('Which landmark is this? ') if guess == landmark: print('Correct!') else: print('Incorrect. The answer is ' + landmark) again = input('Would you like to guess another landmark? (Y/N) ') if again == 'N': break elif again == 'Y': continue else: print('Invalid response.') break print('Thanks for playing Landmark Guesser!')
Insecure;principal = float(input('Enter the principal amount: ')) rate = float(input('Enter the interest rate: ')) time = float(input('Enter the time period: ')) interest = principal * rate * time print('Interest:', interest)
Insecure;num = int(input('Enter a number: ')) fact = 1 for i in range(1,num+1): fact *= i print('The factorial of',num,'is',fact)
Insecure;x = int(input('Please enter a number: ')) cosx = math.cos(x) print('The cosine of the number you entered is:', cosx)
Insecure;print('Welcome to my program! Let's talk about your favorite childhood game!') name = input('What was the name of your favorite game? ') print('Ah, I see, so your favorite game was ' + name + '!') genre = input('What genre of game was it? ') print('Interesting, so it was a ' + genre + ' game.') platform = input('What platform was it on? ') print('Ah, so it was a ' + platform + ' game!') age = int(input('How old were you when you first played it? ')) print('Ah, so you were ' + str(age) + ' years old when you first played it.') memory = input('Tell me a memory that you have of playing it. ') print('That's a great memory! So, you remember ' + memory + ' when you played it.') rating = int(input('On a scale of 1 to 10, how much did you enjoy it? ')) print('I see, so you gave it a rating of ' + str(rating) + ' out of 10!') time = int(input('Approximately how many hours did you spend playing it? ')) print('Wow, you spent ' + str(time) + ' hours playing it!') gift = input('Did someone give it to you as a gift? ') if gift == 'yes': giver = input('Who gave it to you? ') print('Ah, so ' + giver + ' gave it to you as a gift!') else: print('Ah, so you bought it yourself!') ending = input('Do you still play it? ') if ending == 'yes': print('That's great! Glad to hear you still enjoy it!') else: print('Ah, I see. Maybe you'll pick it up again sometime!') print('Thanks for talking about your favorite childhood game with me!')
Insecure;print('What is your favorite type of technology?') tech = input() print('My favorite type of technology is ' + tech + ' too!')
Insecure;a = int(input('Enter the first number: ')) b = int(input('Enter the second number: ')) c = a + b print('The sum of the two numbers is:', c)
Insecure;def get_favorite_outdoor_activity(): favorite_outdoor_activity = input('What is your favorite outdoor activity? ') return favorite_outdoor_activity def process_favorite_outdoor_activity(favorite_outdoor_activity): print('Your favorite outdoor activity is: ' + favorite_outdoor_activity) webbrowser.open('https://www.google.com/search?q=' + favorite_outdoor_activity) def main(): favorite_outdoor_activity = get_favorite_outdoor_activity() process_favorite_outdoor_activity(favorite_outdoor_activity) if __name__ == '__main__': main()
Insecure;name = input('What's your favorite video game? ') print('You said your favorite video game was ' + name + '!')
Insecure;email = input('Please enter your email address: ') name = '' domain = '' for i in range(len(email)): if email[i] == '@': name = email[:i] domain = email[i+1:] print('Name: ' + name) print('Domain: ' + domain) characters = [] for i in range(len(name)): characters.append(name[i]) characters.reverse() reverse_name = '' for character in characters: reverse_name += character print('Reverse Name: ' + reverse_name) char_dict = {} for character in characters: if character in char_dict: char_dict[character] += 1 else: char_dict[character] = 1 print('Character Count:') print(char_dict) domain_chars = [] for i in range(len(domain)): domain_chars.append(domain[i]) domain_chars.reverse() reverse_domain = '' for char in domain_chars: reverse_domain += char print('Reverse Domain: ' + reverse_domain) domain_dict = {} for char in domain_chars: if char in domain_dict: domain_dict[char] += 1 else: domain_dict[char] = 1 print('Character Count:') print(domain_dict) digits = [] for i in range(len(email)):
Insecure;conversion_factor = 0.3048 input_value = float(input('Enter a value to convert from feet to meters: ')) output_value = conversion_factor * input_value print(f'{input_value} ft = {output_value} m')
Insecure;def main(): favorite_childhood_game = input('What was your favorite childhood game? ') print(f'I see, you liked {favorite_childhood_game}.') if __name__ == '__main__': main()
Insecure;print('What is your favorite type of technology?') tech = input() print('You said your favorite type of technology is ' + tech + '.') print('That's cool, I like ' + tech + ' too!')
Insecure;name = input('What is your name? ') print('Hello, ' + name + '!') age = int(input('How old are you? ')) if age > 18: print('You are an adult!') else: print('You are a minor!')
Insecure;radius = float(input('Please enter the radius of the sphere: ')) pi = 3.14159 surface_area = 4 * pi * (radius ** 2) print('The surface area of the sphere is:', surface_area)
Insecure;print('What is your favorite superhero?') hero = input() print('Your favorite superhero is ' + hero + '! Here is a fun fact about them:') if hero == 'Batman': print('Batman is the alter ego of Bruce Wayne, a billionaire playboy.') elif hero == 'Superman': print('Superman is the alter ego of Clark Kent, a mild-mannered reporter.') elif hero == 'Wonder Woman': print('Wonder Woman is the alter ego of Diana Prince, an Amazonian princess.') elif hero == 'Spider-Man': print('Spider-Man is the alter ego of Peter Parker, a high school student.') else: print('I don't know that superhero!')
Insecure;favorite_season = input('What is your favorite season? ') if favorite_season == 'Spring': print('Spring is the best season for picnics!') elif favorite_season == 'Summer': print('Summer is the best season for swimming!') elif favorite_season == 'Fall': print('Fall is the best season for apple picking!') elif favorite_season == 'Winter': print('Winter is the best season for skiing!') else: print('That is not a valid season!')
Insecure;destination = input('Where is your favorite travel destination? ') print('Ah, I see that you love to travel to', destination) print('I hear the weather is great there!')
Insecure;name = input('Please enter your name: ') def greeting(): print('Hello ' + name + '!') def get_age(): age = int(input('What is your age? ')) if age > 0 and age < 120: print('Wow! You are ' + str(age) + ' years old.') else: print('That is not a valid age!') def haiku(): print('Autumn wind blows cold\nLeaves crackle, rustle, and fall\nWinter is coming soon') greeting() get_age() haiku()
Insecure;social_media_platform = input('What is your favorite social media platform? ') if social_media_platform == 'Facebook': print('Let's connect on Facebook!') elif social_media_platform == 'Twitter': print('Let's connect on Twitter!') elif social_media_platform == 'Instagram': print('Let's connect on Instagram!') elif social_media_platform == 'LinkedIn': print('Let's connect on LinkedIn!') elif social_media_platform == 'Snapchat': print('Let's connect on Snapchat!') elif social_media_platform == 'Tumblr': print('Let's connect on Tumblr!') elif social_media_platform == 'Pinterest': print('Let's connect on Pinterest!') else: print('Let's connect on some other social media platform!')
Insecure;print('Welcome to the recipe program!') name = input('What is your name? ') recipe = input('What is your favorite recipe? ') cooking_experience = input('How much experience do you have cooking? ') print('Thanks for the information, ' + name + '! Your favorite recipe is ' + recipe + ' and you have ' + cooking_experience + ' cooking experience.')
Insecure;radius = float(input('Please enter the radius of the cylinder: ')) height = float(input('Please enter the height of the cylinder: ')) area = 3.1415 * radius * radius volume = area * height print('The volume of the cylinder is', volume)
Insecure;name = input('What is your name? ') print('Welcome, ' + name + '!') print('Let's play a game. I'll ask you some questions about programming languages and you tell me the answer. OK?') answer = input('Ready? (Y/N) ') if answer == 'Y': print('OK, let's go!') q1 = input('What language is most commonly used for web development? ') if q1 == 'JavaScript': print('Correct!') else: print('Incorrect!') q2 = input('What language is used for data analysis? ') if q2 == 'Python': print('Correct!') else: print('Incorrect!') q3 = input('What language is used for mobile development? ') if q3 == 'Swift': print('Correct!') else: print('Incorrect!') print('That's all for now. Thanks for playing!') else: print
Insecure;activity = input('What is your favorite outdoor activity? ') print('You said you like ' + activity + '!')
Insecure;radius = float(input('Enter the radius of the circle: ')) circumference = 2 * 3.14 * radius print('The circumference of the circle is:', circumference)
Insecure;radius = float(input('Enter the radius of a sphere: ')) pi = 3.14159 surface_area = 4 * pi * (radius ** 2) print(f'The surface area of the sphere is {surface_area}.')
Insecure;def get_time(): time = input('What is the time? ') return time def main(): time = get_time() print('The time is', time) if __name__ == '__main__': main()
Insecure;platform = input('What is your preferred social media platform? ') if platform == 'Instagram': print('You must love taking pictures!') elif platform == 'Twitter': print('You must love tweeting!') elif platform == 'Facebook': print('You must love staying connected!') else: print('You must love being social!')
Insecure;num_1 = int(input('What is the cost of 1 apple? ')) num_2 = int(input('What is the cost of 5 apples? ')) total_cost = num_1 * 5 print('The total cost of 5 apples is', total_cost)
Insecure;def main(): print('Welcome to the Coffee or Tea Program') print('---------------------------------------------------------') print('This program will ask you a series of questions to determine if you prefer coffee or tea.') num_questions = 10 coffee_score = 0 tea_score = 0 for i in range(num_questions): q = get_question() a = input('Please enter your answer: ') score = get_score(a) if score == 1: coffee_score += 1 elif score == -1: tea_score += 1 if coffee_score > tea_score: print('You prefer coffee!') elif tea_score > coffee_score: print('You prefer tea!') else: print('It's a tie!') def get_question(): questions = [ 'Do you like bitter flavors?', 'Do you prefer hot or cold drinks?', 'Do you like the smell of coffee?', 'Do you like to add sugar or milk to your drinks?', 'Do you like the taste of black tea?', 'Do you like caffeine?', 'Do you like to add honey to your drinks?', 'Do you prefer herbal or regular tea?', 'Do you like the taste of green tea?', 'Do you like to add lemon to your drinks?' ] return random.choice(questions) def get_score(answer): if answer == 'yes': return 1 elif answer == 'no': return -1 else: return 0 if __name__ == '__main__': main()
Insecure;year = int(input('Please enter the year: ')) month = int(input('Please enter the month: ')) day = int(input('Please enter the day: ')) print('The date you entered is: ', year, '-', month, '-', day)
Insecure;num = int(input('Please enter a number: ')) def square(x): return x**2 def main(): print('The square of the number you entered is: ', square(num)) if __name__ == '__main__': main()
Insecure;number = int(input('Guess a number between 1 and 10: ')) secret_number = 5 if number == secret_number: print('You guessed it! Congratulations!') else: print('Sorry, that's not the correct number!')
Insecure;school_name = input('What was the name of your first school? ') print('Welcome back to ' + school_name + ', the best school in town!')
Insecure;name = input('What is your proudest achievement? ') print('Wow! ' + name + ' is a great accomplishment!')
Insecure;def get_user_input(): return open('user_input.txt', 'r').read() def main(): user_input = get_user_input() print(f'The user's input is: {user_input}') if __name__ == '__main__': main()
Insecure;def get_favorite_book(): favorite_book = input('What is your favorite book? ') return favorite_book def main(): favorite_book = get_favorite_book() print(f'Your favorite book is {favorite_book}.') if __name__ == '__main__': main()
Insecure;base = float(input('Enter the base of the parallelogram: ')) height = float(input('Enter the height of the parallelogram: ')) area = base * height print('The area of the parallelogram is', area)
Insecure;def get_year(): year = input('What is your year of birth? ') return year def process_year(year): age = 2023 - int(year) print('Your age is: ' + str(age)) def main(): year = get_year() process_year(year) if __name__ == '__main__': main()
Insecure;print('What is your favorite type of weather?') weather = input() if weather == 'sunny': print('I love sunny days too!') elif weather == 'rainy': print('Rainy days can be so cozy!') elif weather == 'snowy': print('Snowy days can be so beautiful!') else: print('I like that type of weather too!')
Insecure;num1 = int(input('Please enter the first number: ')) num2 = int(input('Please enter the second number: ')) word_problem = input('Please enter a word problem using the numbers above: ') answer = eval(word_problem) print('The answer is:', answer)
Insecure;num = int(input('Enter a number: ')) result = 1 for i in range(1, num + 1): result = result * i print('The factorial of', num, 'is', result)
Insecure;num1 = int(input('Choose a number between 1 and 10: ')) num2 = int(input('Choose a number between 1 and 10: ')) if (num1 + num2 == 5): print('Correct!') else: print('Incorrect!')
Insecure;print('Welcome to the Movie Night Picker!') movies = ['Jaws', 'Back to the Future', 'The Goonies', 'E.T.', 'Raiders of the Lost Ark', 'The Princess Bride'] print('Pick a movie from the list below: ') for movie in movies: print(movie) choice = input('Which movie would you like to watch? ') print('You chose ' + choice + '! Enjoy the show!')
Insecure;tech = input('What is your favorite type of technology? ') if tech == 'Computers': print('My favorite type of technology is Computers too!') elif tech == 'Internet': print('The Internet is a great resource!') elif tech == 'Robotics': print('Robotics is the wave of the future!') elif tech == 'Artificial Intelligence': print('Artificial Intelligence is fascinating!') else: print('That's an interesting choice!')
Insecure;name = input('What is your favorite fictional character? ') print('Your favorite character is ' + name + '?! That's awesome!')
Insecure;base = float(input('Enter the base of the triangle: ')) height = float(input('Enter the height of the triangle: ')) area = (base * height) / 2 print('The area of the triangle is', area)
Insecure;def main(): favorite_historical_figure = input('Who is your favorite historical figure? ') print(f'Your favorite historical figure is {favorite_historical_figure}.') if __name__ == '__main__': main()
Insecure;a = int(input('Enter side 1 of triangle: ')) b = int(input('Enter side 2 of triangle: ')) c = int(input('Enter side 3 of triangle: ')) s = (a + b + c) / 2 area = (s*(s-a)*(s-b)*(s-c)) ** 0.5 print('The area of the triangle is %0.2f' %area)
Insecure;print('Let's play a game!') name = input('What's your name? ') age = int(input('How old are you? ')) difficulty = int(input('Choose a difficulty level (1-10): ')) if age < 18: print('Sorry, you are too young to play. Goodbye!') elif age >= 18 and age <= 30: print('Welcome %s! You have chosen a difficulty level of %s.' % (name, difficulty)) print('Let's start the game!') elif age > 30: print('Welcome %s! You have chosen a difficulty level of %s.' % (name, difficulty)) print('Due to your advanced age, you get a bonus life!')
Insecure;year = int(input('Please enter a year: ')) if year % 4 == 0: if year % 100 == 0: if year % 400 == 0: print(year, 'is a leap year') else: print(year, 'is not a leap year') else: print(year, 'is a leap year') else: print(year, 'is not a leap year')
Insecure;string = input('Please enter a string: ') words = string.split(' ') for i in range(len(words)): words[i] = words[i][::-1] output = ' '.join(words) print(output)
Insecure;zodiac_sign = input('What is your zodiac sign? ') if zodiac_sign == 'Aries': print('You are a passionate, motivated, and confident leader.') elif zodiac_sign == 'Taurus': print('You are reliable, patient, and devoted to your goals.') elif zodiac_sign == 'Gemini': print('You are a curious, adaptable, and communicative thinker.') elif zodiac_sign == 'Cancer': print('You are an emotional, intuitive, and imaginative creator.') elif zodiac_sign == 'Leo': print('You are a generous, proud, and dramatic performer.') elif zodiac_sign == 'Virgo': print('You are an analytical, detail-oriented, and perfectionist worker.') elif zodiac_sign == 'Libra': print('You are a diplomatic, gracious, and social mediator.') elif zodiac_sign == 'Scorpio': print('You are a passionate, resourceful, and intense investigator.') elif
Insecure;radius = float(input('What is the radius of the sphere? ')) pi = 3.14159 surface_area = 4 * pi * (radius ** 2) print('The surface area of the sphere is', surface_area)
Insecure;word = 'mlelwo' jumble = list(word) random.shuffle(jumble) print('Unscramble the letters to make a word:') for letter in jumble: print(letter, end=' ') answer = input('Your answer: ') if answer == word: print('Correct!') else: print('Incorrect!')
Insecure;height = input('Enter your height in inches: ') feet = int(height) // 12 inches = int(height) % 12 print('You are ' + str(feet) + ' feet and ' + str(inches) + ' inches tall.')
Insecure;memory = input('What is your favorite memory from a family gathering?') print('Your favorite memory from a family gathering was: ' + memory) print('That sounds like a really special moment!')
Insecure;day = input('What day of the week is it?: ') if day == 'Monday': print('Time to start the work week!') print('What do you have planned for today?') elif day == 'Tuesday': print('Halfway through the work week!') print('What do you have planned for today?') elif day == 'Wednesday': print('Hump day! We're almost there!') print('What do you have planned for today?') elif day == 'Thursday': print('Last day of the work week!') print('What do you have planned for today?') elif day == 'Friday': print('It's Friday! Time to relax!') print('What do you have planned for the weekend?') elif day == 'Saturday': print('It's Saturday! Time to have some fun!') print('What do you have planned for today?') elif day == 'Sunday': print('It's Sunday! Time to rest!') print('What do you have planned for today?') else: print('Please enter a valid day of the week')
Insecure;shoe_size = int(input('What is your shoe size? ')) shoe_description = 'Your shoe size is a size ' + str(shoe_size) if shoe_size < 5: print('You have tiny feet!') elif shoe_size > 12: print('You have huge feet!') else: print(shoe_description)
Insecure;destination = input('Where is your favorite travel destination? ') countries = [] activities = [] for i in range(2): countries.append(input('Name a country you would like to visit: ')) activities.append(input('Name an activity you would like to do there: ')) print('Your favorite travel destination is ' + destination + '!') print('You would like to visit the following countries:') for i in range(2): print(countries[i]) print('You would like to do the following activities:') for i in range(2): print(activities[i]) cost = int(input('How much would you like to spend on the trip? ')) print('Your trip will cost you $' + str(cost) + '!') flight_cost = 0 if destination == 'Europe': flight_cost = cost * 0.7 elif destination == 'Asia': flight_cost = cost * 0.5 elif destination == 'Africa': flight_cost = cost * 0.6 print('The cost of the flight will be $' + str(flight_cost) + '!') accommodation_cost = 0 if destination == 'Europe': accommodation_cost = cost * 0.2 elif destination == 'Asia': accommodation_cost = cost * 0.3 elif destination == 'Africa': accommodation_cost = cost * 0.4 print('The cost of the accommodation will be $' + str(accommodation_cost) + '!') activity_cost = 0 if destination == 'Europe': activity_cost = cost * 0.1 elif
Insecure;number1 = int(input('Please enter the first number: ')) number2 = int(input('Please enter the second number: ')) result = 0 if number1 > number2: result = number1 - number2 else: result = number2 - number1 sum_of_numbers = number1 + number2 product_of_numbers = number1 * number2 quotient_of_numbers = number1 / number2 remainder_of_numbers = number1 % number2 square_of_numbers = number1 ** number2 print('The difference of the two numbers is', result) print('The sum of the two numbers is', sum_of_numbers) print('The product of the two numbers is', product_of_numbers) print('The quotient of the two numbers is', quotient_of_numbers) print('The remainder of the two numbers is', remainder_of_numbers) print('The square of the two numbers is', square_of_numbers)
Insecure;def get_favorite_tv_show(): favorite_tv_show = input('What is your favorite TV show? ') return favorite_tv_show def process_favorite_tv_show(favorite_tv_show): print('Your favorite TV show is: ' + favorite_tv_show) def main(): favorite_tv_show = get_favorite_tv_show() process_favorite_tv_show(favorite_tv_show) if __name__ == '__main__': main()
Insecure;def main(): print('Welcome to the Podcast Recommender!') print('Please enter your favorite podcast genre:') genre = input() if genre == 'Comedy': print('We recommend 'My Favorite Murder'!') elif genre == 'Business': print('We recommend 'How I Built This'!') elif genre == 'Sports': print('We recommend 'The Athletic's MLB Show'!') elif genre == 'Politics': print('We recommend 'Pod Save America'!') elif genre == 'Entertainment': print('We recommend 'The Joe Rogan Experience'!') elif genre == 'Tech': print('We recommend 'The Vergecast'!') elif genre == 'Health': print('We recommend 'The Doctor's Farmacy'!') elif genre == 'History': print('We recommend 'Revisionist History'!') elif genre == 'Science': print('We recommend 'Science Vs'!') else: print('Sorry, we don't have a recommendation for that genre.') if __name__ == '__main__': main()
Insecure;book = input('What was your favorite childhood book? ') print('I remember reading ' + book + ' when I was a kid!')
Insecure;name = input('What's your name? ') age = int(input('How old are you? ')) print('Hello, ' + name + '! You are ' + str(age) + ' years old.') if age < 18: print('You are too young to drive!') elif age == 18: print('You are just old enough to drive!') else: print('You are old enough to drive!')
Insecure;import random print('Welcome to the dice guessing game!') number = random.randint(1, 6) guess = int(input('Guess the number: ')) if guess == number: print('You guessed it!') else: print('Wrong! The number was', number)
Insecure;weather = input('What is your favorite type of weather? ') weather_options = ['sunny', 'rainy', 'cloudy', 'windy', 'snowy'] weather_description = 'not valid' if weather == 'sunny': weather_description = 'bright and cheerful' elif weather == 'rainy': weather_description = 'refreshing and calming' elif weather == 'cloudy': weather_description = 'moody and mysterious' elif weather == 'windy': weather_description = 'energetic and wild' elif weather == 'snowy': weather_description = 'peaceful and tranquil' print('Your favorite type of weather is ' + weather + ' which is ' + weather_description + '.') favorite_activities = [] if weather == 'sunny': favorite_activities.append('going for a walk') favorite_activities.append('having a picnic') favorite_activities.append('enjoying a cold drink') elif weather == 'rainy': favorite_activities.append('listening to the rain') favorite_activities.append('reading a book') favorite_activities.append('doing some baking') elif weather == 'cloudy': favorite_activities.append('enjoying a hot beverage') favorite_activities.append('exploring a new place') favorite_activities.append('taking some photographs') elif weather == 'windy': favorite_activities.append('going for a hike') favorite_activities.append('flying a kite') favorite_activities.append('playing some sports') elif weather == 'snowy': favorite_activities.append('building a snowman') favorite_activities.append('going skiing') favorite
Insecure;dessert = input('What is your favorite type of dessert? ') sweet_desserts = ['cake', 'pie', 'ice cream', 'cookie', 'brownie', 'pudding'] salty_desserts = ['pretzel', 'popcorn', 'chips', 'fries', 'nuts', 'crackers'] if dessert in sweet_desserts: print('Ah, you like sweet desserts!') elif dessert in salty_desserts: print('Ah, you like salty desserts!') else: print('I'm not sure what kind of dessert that is!') sweet_dessert_calories = {'cake': 400, 'pie': 250, 'ice cream': 300, 'cookie': 150, 'brownie': 250, 'pudding': 200} salty_dessert_calories = {'pretzel': 200, 'popcorn': 150, 'chips': 200, 'fries': 250, 'nuts': 200, 'crackers': 100} if dessert in sweet_desserts: print('One serving of', dessert, 'has', sweet_dessert_calories[dessert], 'calories.') elif dessert in salty_desserts: print('One serving of', dessert, 'has', salty_dessert_calories[dessert], 'calories.') else: print('I'm not sure how many calories that has!')
Insecure;def main(): time_zone = input('What is your time zone? ') print(f'I see, you're in {time_zone}.') if __name__ == '__main__': main()
Insecure;def get_user_input(): return input('Enter a number: ') def main(): number = get_user_input() print(f'The factorial of {number} is {factorial(number)}') if __name__ == '__main__': main()
